seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	59dc75c5fe76834059d448ef	<Book: Abbondia Borgo Cazoxana : la nascita delle frazioni miresi,  Arsenale, stampa, 1985>	59e332f68831617f5eddad8e	M. BONDES AN, L’evoluzione geologica del territorio veneziano , in AA.VV «Mostra storica della laguna veneta», Venezia 1970, pp. 31-32.	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	59dc7565fe76834059d44560	<Book: Dai dogi agli imperatori: la fine della Repubblica tra storia e mito,  Electa, \1997, 1997, ISBN: 88-435-6143-X>	59e0adcbf98262071bfdb598	Cucagna A., Il Friuli e la Venezia Giulia nelle principali carte geografiche regionali dei secoli XVI, XVII, XVIII, catalogo ragionato della Mostra storica di cartografìa, estratto dal volume III degli “Atti del XVIII Congr. Geogr. It.”, Trieste 1964.	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	59dc7507fe76834059d441b6	<Book: Storia della cultura veneta,  N. Pozza, [1976, 1976>	59e23a59883161621347b2be	G. Muzzioli, Mostra storica nazionale della miniatura. Catalogo, Firenze 1954, p. 159 (con altra bibliografia). Una dettagliata descrizione di questo corredo illustrativo si trova in R. Lejeune- J.  Stiennon, La légende de Roland dans l’art du Moyen Age,  voll. 2, Bruxelles 1966	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	59dc754efe76834059d44477	<Book: Venezia origini : fondamenti, ipotesi, metodi,  Electa, , 1983>	59de7a2048e232540c5cd996	Stefanon A., Nuove possibilità di studio sull’evoluzione della costa del golfo di Venezia alla luce della recente scoperta di formazionirocciose (beachrock) nei fondali dell’Alto Adriatico, in «Mostra storica della Laguna Veneta», Venezia, 1970, pp. 41-45. Stefanon	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	595f9d37fe7683316b2dc673	<Book: Culture e lingue nel Veneto medievale,  Editoriale Programma, [1990, 1990, ISBN: 88-7123-077-9>	5919e9663dde944752f68bd1	[G. Muzzioli], Mostra storica nazionale della miniatura. Catalogo, Firenze 1954, pp. 161-2;	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	59dc749afe768340301be8b8	<Book: Le città nella storia d'Italia,  Laterza,, 1985, ISBN: 88-420-2578-X>	59e0adbbf98262071bfa34f8	AA.VV., Mostra storica della laguna veneta, Venezia 1970	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	595fa063fe7683316b2de514	<Article: "La laguna come risorsa economica: dalle saline all'itticoltura" in "Studi veneziani", 39(None) 2000, internal_id=LO10016101:2000_39:1>	58e4ce01fe7683152b5a1cd0	G. Abrami, L'ambiente naturale e le piante nel Veneziano, in Mostra storica della laguna veneta, Venezia, 1970, p. 51.	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	595fa056fe7683316b2de23c	<Article: "La prassi delle assegnazioni e delle lettere di pagamento a Venezia nel 1336-1339 (da un libro di conti)" in "Studi veneziani", 11(None) 1986, internal_id=LO10016101:1986_11:1>	58e4ce01fe7683152b586764	Mueller, «Chôme VuccieUo di passaggio»: la demande saisonnière des especes et le marché des changes à Venise au Moyen Age, in Etudes d’histoire monétaire, a cura di J. Day, Lille 1984, p. 195ss.	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	5960e836fe76836ca20e83d2	<Book: Storia di Venezia,  Istituto della Enciclopedia italiana, , 1996>	59e333088831617f5ee9021f	Catalogo della mostra storica della laguna veneta, Venezia 1970.	0	1
595fa04efe7683316b2de0d9	<Article: "Monopole et concurrence à la fin du Moyen Age. Venise et les salines de Cervia [XIIe-XVIe siècles)" in "Studi veneziani", 15(None) 1973, internal_id=LO10016101:1973_15:2>	58e4ce01fe7683152b5920c0	Hocquet J-C., Expansion, Crises et Déclin des Salines dans la lagune de Venise au Moyen Age, in Catalogo della « Mostra Storica della Laguna Veneta», Venezia 1970.	595f9d2dfe7683316b2dc60a	<Book: Il Veneto e l'Austria: vita e cultura artistica nelle città venete, 1814-1866,  Electa, \1989, 1989, ISBN: 88-435-2853-X>	5919e9663dde944752f5a268	L’Ottocento di Andrea Maffei, Catalogo della mostra a cura di M. Botteri, B. Cinelli, F. Mazzocca, Riva del Garda 1987. L’Unità d’Italia, mostra storica, Catalogo della mostra, Torino 1961.	0	1
