seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	59dc74abfe768340301be96e	<Book: Venezia e Ungheria : la storia travagliata di una vicinanza,  Edizioni del Labirinto, stampa, 2004>	59e23a54883161621341282d	Lane, F.: Venise, une république maritime. Paris 1985. p. 69.	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	59dc759bfe76834059d4475d	<Book: Zecca : la Zecca di Venezia nell'età medioevale,  Il veltro,, 2008, ISBN: 88-85015-55-7>	59e333098831617f5eeac185	Lane, Frederic e., “The enlargement of the Great Council of Venice”, in Florilegium Historiale: essays presented to Wallace K Ferguson, edited by J. G. Rowe and W. H. Stockdale, Toronto, 1971, 237-274 (rist. in IDEM, Studies in Venetian social and economic history, edited by Benjamin G. Kohl and Reinhold C. Mueller, London, 1987).	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	59dc758bfe76834059d446d4	<Book: De Florence à Venise : études en l'honneur de Christian Bec,  Presses de l'Université Paris-Sorbonne,, 2006, ISBN: 2840504537>	59e332f78831617f5edfacaf	C. Lane, Venise, une république maritime, Paris, Flammarion, 1985, p. 321-323.	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	596215a8fe76831fcd2126b6	<Book: Venezianische Vermachtnisse : die soziale und wirtschaftliche Situation von Frauen im Spiegel spatmittelalterlicher Testamente,  J.B. Metzler,, 1998, ISBN: 3476016242>	59e2c59d88316171ebb47cae	Lane, Frederic Chapin, Studies in Venetian social and economic history. Ed. B. G. Kohl, R. C. Mueller. London 1987.	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	59dc74befe768340301bea31	<Book: Venice besieged : politics and diplomacy in the italian wars, 1494-1534,  Ashgate,, 2008, ISBN: 9780754659686>	59e2c59d88316171ebb542c7	F. C. Lane, «News on the Rialto», Studied in Venetian Social and Economic History, ed. Benjamin G. Kohl and Reinhold C. Mueller (London, 1987), pp. 1-4.	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	595fa05dfe7683316b2de3e3	<Article: "Crisis and crusade in the Mediterranean: Venice, Portugal, and the Cape Route to India (1498-1509)" in "Studi veneziani", 28(None) 1994, internal_id=LO10016101:1994_28:2>	58e4ce01fe7683152b58a0d9	F. C. Lane, «News on the Rialto», Studied in Venetian Social and Economic History, ed. Benjamin G. Kohl and Reinhold C. Mueller (London, 1987), pp. 1-4.	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	59dc7592fe76834059d44720	<Book: Venise, un refuge romantique (1830-1848),  L'Harmattan, , 2007, ISBN: 9782296038295>	59e333078831617f5ee52ae4	LANE, Frédéric C., Venise : une République maritime, Flammarion, coll. Champs, 1985.	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	5988b798c12c6085511e58d1	<Book: Enrico Dandolo & the rise of Venice,  John Hopkins university press,, 2003, ISBN: 0801873177>	59e23a54883161621341d43d	Diehl, Charles. Venise: Une république patricienne. Paris: E. Flammarion, 1915.	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	59615fbffe7683083d65a11f	<Book: Gli arsenali oltremarini della Serenissima : approvvigionamenti e strutture cantieristiche per la flotta veneziana (secoli 16.-17.),  Biblion,, 2010, ISBN: 978-88-96177-09-9>	59e2c5a988316171ebb97919	Frederic Chapin Lane, Venise, une république maritime, Paris, 1985	0	1
595fa069fe7683316b2de6c0	<Article: "La perversion d’un rite de passage: la Balla d’oro a Venise (XV-XVI siècles)" in "Studi veneziani", 50(None) 2005, internal_id=LO10016101:2005_50:1>	58e4ce01fe7683152b5a0219	C. Lane, Venise, une République maritime, Paris, 1988, p. 344;	59dc758ffe76834059d446fe	<Book: Venise,  Flammarion, [2006, 2006, ISBN: 2080116142>	59e333088831617f5ee721cb	Lane, Frédéric Chapin. Venise : une république maritime, préface de Fernand Braudel; trail, de l'américain par Yannick Bourdoiseau et Marie Ymonel. Paris, Flammarion, coll. «Champs». 1988.	1	1
