seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59600c37fe768357adf6c027	<Book: I trattati con Bisanzio, 1265-1285,  Il cardo,, 1996, ISBN: 88-8079-079-X>	59e2c59d88316171ebb3b2f0	Chronicon Marchiae Tarvisinae et Lombardiae [AA. 1207-1270 ], a cura di L.A. Botteghi, Città di Castello 1916 (Rerum Italicarum Scriptores2, 8 /III).	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59dc74dbfe768340301beb3f	<Book: Tra Venezia e terraferma : per la storia del Veneto regione del mondo,  Viella,, 2009, ISBN: 978-88-8334-396-4>	59e2c5a988316171ebbad012	VICENZA CIVILE E RELIGIOSA li, per i quali, al suo avvento, cessavit predicatio, obmutuit confessio peccatorum et devotio fidei est extinda .262 In effetti, per quasi un decennio a partire dal 1240, il vescovo Manfredo seguitò a esplicare le sue prerogative di dominus e di pastore senza evidenti limitazioni: riuscì a imbrigliare una comunità mista di penitenti che verso il 1238, entro la pieve di Longare, si era identificata nel culto alla Madonna (un culto allora, significativamente, in auge nella Marca) e alla Madonna aveva edificato una chiesa con il titolo di S. Maria Mater Domini, convincendo le donne, que minores appellantur, ad assumere la regola di S. Damiano e ad accettare il controllo dei Francescani;263 promosse forze religiose antiche e nuove purché inquadrate entro le « obbedienze » vigenti: dai monaci e monache di S. Felice e di S. Pietro ai canonici di S. Tommaso e di S. Bartolomeo, ai Minori del locus S. Francisci (non ci sono prove, invece, di una penetrazione dei Domenicani in città).264 Per quanto riguarda le temporalità, basti dire che una testimonianza più tarda (del 1291), ma a quanto sembra del tutto attendibile, garantisce che Manfredo - direttamente o tramite i suoi vicari e visconti - rimase sempre in pacifica possessione di tutti i suoi beni e giurisdizioni.265 Notevole libertà di movimento continuarono a godere anche i canonici della cattedrale, taluni dei quali anzi erano legati per parentela a « fedelissimi» di Ezzelino.266 Della «fortuna» dei religiosi di S. Bartolomeo è prova ulteriore il fatto che nel 1245 furono scelti quali depositari delle « scritture » 262. Chronicon Marchiae Tarvisinae et Lombardiae (aa. 1207-1270), a cura di L.A. Botteghi, in  PJS2, VII1/3, Città di Castello 1916, p. 23.	0	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59dc750afe76834059d441db	<Book: Il monachesimo nel Veneto medioevale : atti del Convegno di studi in occasione del millenario di fondazione dell'Abbazia di S. Maria di Mogliano Veneto (Treviso), 30 novembre 1996,  Badia di Santa Maria del Monte,, 1998>	59e332f98831617f5ee2d8de	Chronicon Marchiae Tarvisinae et Lombardiae (aa. 1207 - 1270 ), a cura di L. A.  Botteghi, in RIS2, Vili, pt. Ili, Città di Castello 1916, p. 4.	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59dc7507fe76834059d441b9	<Book: La politica sociale della Repubblica di Venezia, 1500-1620,  Il veltro,, 1982>	59e0adbbf98262071bfa66d3	Chronicon Marchiae Tarvisinae et Bombardiae, a c. di L.A. Botteghi, in Muratori, RIS, VIII/II, Città di Castello 1916.	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59622631fe76832100212694	<Book: Da Padova a Venezia nel medioevo : terre mobili, confini, conflitti,  Viella,, 2009, ISBN: 978-88-8334-393-3>	59e23a598831616213472256	Chronicon Marchiae Tarvisinae et Lombardiae [AA. 1207-1270], a cura di L. Botteghi, RIS2, VIII/3, Città di Castello 1916.	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59dc756dfe76834059d445ad	<Book: Scuola dei Battuti di San Rocco : documenti sulle origini e illustrazione dei Capitoli delle Mariegole,  s.n.!,, 1998>	59e23a54883161621341bfb7	1916 Monacus Paduanus, Chronicon Marchiae Tarvisanae etLombardiae (1207-1270), a c. di L.A. Botteghi, RR.II.SS., Città di Castello.	0	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	595f9d37fe7683316b2dc673	<Book: Culture e lingue nel Veneto medievale,  Editoriale Programma, [1990, 1990, ISBN: 88-7123-077-9>	5919e9663dde944752f68613	Chronicon Marchiae Tarvisinae et Lombardiae (AA. 1207-1270), a cura di L.A.  Botteghi, in RR.IISS., n. ed., Vili, p. Ili, Città di Castello 1916, p. 43, 1. 27 e 11.	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59600d7cfe768357aef6c03e	<Book: The Venetian patriciate : reality versus myth,  University of Illinois press, , 1986, ISBN: 0252011449>	59e2c59e88316171ebb78b86	Chronicon marchiae Tarvisinae et Lombardiae, ed. L. A. Botteghi, in R.I.S.2, VIII, iii, 3, for another relevant passage and to Antonio Godi, Cronaca, ed. Giovanni Soranzo, in R.I.S.2, VIII, ii, 3.	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59dc7507fe76834059d441b6	<Book: Storia della cultura veneta,  N. Pozza, [1976, 1976>	59e23a59883161621347ace9	Chronicon Marchìae Tarvisinae et Lombardie, ed. L.A. Botteghi, RR.II.SS., Vili, 3, Città di Castello 1916, pp. 32-33;	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59618e99fe76830eaf65a0b5	<Book: Dante e la cultura veneta : atti del Convegno di studi organizzato dalla Fondazione Cini,  L. S. Olschki,, 1967>	59e332f78831617f5edf4742	Chronicon Marckiae Tarvisinae et Lombardiae, a cura di L. A. Botteghi, Città di Castello 1916, p. 23 (RIS2, Vili, 3).	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59600202fe76835614f6c08d	<Book: Viridarium floridum : studi di storia veneta offerti dagli allievi a Paolo Sambin,  Antenore,, 1984>	59e332fa8831617f5ee3d96c	Chronicon Marchiae Tarvisinae et Lombardiae ( aa. 1207-1270), a cura di L.A. Botteghi, in RIS, n. ed., vili, parte in, Città di Castello 1916, 31.	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	595fae55fe768344daf6c07f	<Book: Rich and poor in Renaissance Venice : the social institutions of a catholic state, to 1620,  Blackwell,, 1971, ISBN: 063112540X>	59e333088831617f5ee6b913	BIBLIOGRAPHY Chronicon Marchiae Tarvisinae et Lombardiae, ed. L. A. Botteghi in Muratori, R.I.S., Vili/ii (Città di Castello, 1916).	0	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	59dc74dbfe768340301beb3f	<Book: Tra Venezia e terraferma : per la storia del Veneto regione del mondo,  Viella,, 2009, ISBN: 978-88-8334-396-4>	59e2c5a988316171ebbacb05	Marchiae Tarvisinae et Lombardiae [ 1207-1270 ], a cura di L. A. Botteghi, in BIS2·, viii/3, Città di Castello 1916, p. 8).	1	1
595fa261fe7683316b2e075d	<Article: "II Cardinale di Monselice Simone Paitanieri nella storia del secolo XIII" in "Nuovo archivio veneto", 39(None) 1920, internal_id=LO10016952:1920_39:2>	591463b2fb15c81221ce8349	Chronicon Marchia e Tarvisinae et Lombardiae, a cura di L. A. Botteghi in RR. IL SS., Città di Castello, 1916, T. Vili, P. Ili, p. 51.	595f9d37fe7683316b2dc673	<Book: Culture e lingue nel Veneto medievale,  Editoriale Programma, [1990, 1990, ISBN: 88-7123-077-9>	5919e9663dde944752f68498	Chronicon Marchine Tarvisinae et Lombardiae (anni 1207-1270), a cura di L.A. Borlenghi, in «Rerum Italicarum Scriptores», n. ed., Vili, p. ni, Città di Castello 1916, p. 4;	1	1
						59e2c5aa88316171ebbbe085	Chronicon Marchiae Tarvisinae et Lombardiae, R.I.S., t. VIII, 3, p. 5, 16-21. 	1	1
						591463adfb15c81221c5a462	Chronicon Marchiae Tarvisinae et Lombardiae, ed. L. A. Botteghi, in RIS,  Vili 3 (1914-1916), pp. 47,12-48,16	1	1
						59e333088831617f5ee7c5b3	Chronicon Marchiae Tarvisinae et Lombardiae, ed. L. A. Botteghi in Muratori, R.I.S., Vili/ii (Città di Castello, 1916... 	1	1
