seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc74b7fe768340301be9e6	<Book: L'eremo, la Bibbia e il Medioevo in umanisti veneti del primo Cinquecento,  Liguori,, 1992, ISBN: 88-207-1813-8>	59df53cf9be3c75c2e678e80	Umanesimo europeo e Umanesimo veneziano, a cura di V. Branca, (Firenze), Sansoni, (1963); Rinascimento europeo e Rinascimento veneziano, a cura di V. Branca, ( Firenze	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc74bafe768340301bea02	<Book: Cultura e società nel Rinascimento tra riforme e manierismi,  L. S. Olschki,, 1984, ISBN: 88-222-3233-X>	59e332f98831617f5ee1b144	Giorgione e l’Umanesimo veneziano, a cura di Rodolfo Pallucchini, 1981.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc7508fe76834059d441c1	<Book: Leonardo & Venezia,  Bompiani,, 1992>	59e0adbbf98262071bfb45f8	Branca, L’Umanesimo veneziano..., 1980, pp. 166-169.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc74a7fe768340301be945	<Book: 3: Dal primo Quattrocento al Concilio di Trento. -,  N. Pozza, °1981, 1981>	59e2c5aa88316171ebbc3b49	B. Nardi, La scuola di Rialto e l’umanesimo veneziano, in AA.W., Umanesimo europeo e umanesimo veneziano, Firenze 1963, pp. 93-139:	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc75b2fe76834059d44849	<Book: L'art de Venise : 2,  Menges,, 1997>	59e2c5aa88316171ebbbac67	MARX B., Venezia-altera Roma? Ipotesi sull’umanesimo veneziano, in « Centro tedesco di studi veneziani, Quaderni », 10, Venise, 1978. MASCHIO	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc755dfe76834059d4450f	<Book: Tullio Lombardo and ideal portrait sculpture in Renaissance Venice, 1490-1530,  Cambridge university press,, 1995, ISBN: 0521470757>	59e23a5388316162133fb4f6	Chastel, André. Le grand atelier d’Italie, 1460-1J00. Paris, 1965 (Studios and Styles of the Italian Renaissance. Jonathan Griffin, trans. New York, 1966), pp. 108-10, 170-2.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59600163fe76835612f6c03e	<Book: Storia e politica nei dipinti di Palazzo Ducale : aspetti dell'autocelebrazione della Repubblica di Venezia nel Cinquecento,  Arsenale, , 1987, ISBN: 88-7743-024-9>	59e2c59e88316171ebb692a7	WEISS, ROBERT: “La medaglia veneziana del Rinascimento e l’Umanesimo”, in: Umanesimo europeo e Umanesimo veneziano (Civiltà europea e civiltà veneziana, aspetti e problemi 2), Firenze 1963, pp. 337-48.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59888bb3c12c606e0e1e58d1	<Book: San Marco : la basilica d'oro,  Berenice, \1991, 1991, ISBN: 88-85215-11-4>	59df53cf9be3c75c2e670cbf	M. Salmi, Arte Toscana e Arte Veneta: contrasti e concordanze, in Umanesimo Europeo e Umanesimo Veneziano, Firenze 1963, p. 373	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc7547fe76834059d44439	<Book: Nicolas Jenson and the rise of Venetian publishing in the Renaissance Europe,  Basil Blackwell,, 1991, ISBN: 0631173943>	59e2c5a888316171ebb8741c	Dionisotti, C., “Aldo Manuzio umanista”, in V. Branca, ed., Umanesimo europeo e umanesimo veneziano (Florence, 1963), pp. 213-43.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc7507fe76834059d441b8	<Book: Venezia dalla prima crociata alla conquista di Costantinopoli del 1204,  Sansoni,, 1965>	59e333098831617f5ee9a934	Umanesimo europeo e umanesimo veneziano, a cura di Vittore Branca, 1963.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	5988a73cc12c607d121e58d1	<Book: Ambiente veneziano, ambiente veneto : saggi su politica, società, cultura nella Repubblica di Venezia in età moderna,  Marsilio, \1997, 1997, ISBN: 88-317-6709-7>	59e2c59d88316171ebb554aa	Nardi, Divagazioni intorno alla scuola di Rialto, in aa.w., Umanesimo Europeo e Umanesimo Veneziano, a cura di V. Branca, Firenze, Sansoni 1963, pp. 93-140.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc7507fe76834059d441b5	<Book: Sensibilità e razionalità nel Settecento,  Sansoni, [1967, 1967>	59e2c59e88316171ebb5b019	Umanesimo europeo e umanesimo veneziano, a cura di Vittore Branca, 1963. 3. Rinascimento europeo e rinascimento veneziano, a cura di Vittore Branca, 1967.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	59dc74bafe768340301bea02	<Book: Cultura e società nel Rinascimento tra riforme e manierismi,  L. S. Olschki,, 1984, ISBN: 88-222-3233-X>	59e332f98831617f5ee1b0f5	Umanesimo europeo e umanesimo veneziano, a cura di Vittore Branca, 1963.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	5961eefdfe76831aba2126a5	<Book: Venezia : cultura e societa,  Il veltro,, 1980, ISBN: 88-85015-10-7>	59e23a59883161621345d564	AA.W., Giorgione e l’Umanesimo veneziano, Firenze 1979.	0	1
595fa04dfe7683316b2de0bc	<Article: "Venezia religiosa nella pittura del Cinquecento" in "Studi veneziani", 14(None) 1972, internal_id=LO10016101:1972_14:6>	58e4ce01fe7683152b599514	Chastel, Art et humanisme au Quattrocento, in Umanesimo europeo e umanesimo veneziano, a cura di V. Branca, Firenze 1963, pp. 395-405.	595f9f96fe7683316b2ddbdc	<Article: "The Circle of Giorgione and Petrarch’s “Guerra di amor”" in "Ateneo veneto", 36(None) 1998, internal_id=RAV0164473:1998_36:8>	58e4ce00fe7683152b55ea57	R. Wittkower, L’Arcadia e il Giorgionismo, in Umanesimo europeo e umanesimo veneziano, Venice (ed. V. Branca) 1963, p. 481.	0	1
