seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	595f9d39fe7683316b2dc68c	<Book: Venice's hidden enemies : Italian heretics in a Renaissance city,  University of California Press,, 1993, ISBN: 0520077431>	5919e9663dde944752f51b23	Ruth Martin, Witchcraft and the Inquisition in Venice, 1S50-16S0 (Oxford: Basil Blackwell, 1989), 9-33; these works should be read in light of Andrea del Col, “Organizzazione, composizione e giurisdizione dei tribunali dell’Inquisizione romana nella repubblica de Venezia (1500-1550),” Critica storica  25 (1988): 244-294;	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	595f9d2ffe7683316b2dc624	<Book: 2: Dal 1517 alla fine della Repubblica,  UTET, , 1992, ISBN: 88-02-04498-8>	5919e9663dde944752f57dee	P. F. Grendler, L’inquisizione romana e l’editoria a Venezia, 1540-1605, Roma 1983;	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	59888b13c12c606d0e1e58ef	<Book: L'Accademia degli Incogniti di Giovan Francesco Loredan, Venezia (1630-1661),  L. S. Olschki,, 1998, ISBN: 88-222-4685-3>	59e333078831617f5ee4271c	Paschini P., Venezia e l’inquisizione romana da Giulio III a Pio IV, Verona, Antenore, 1959.	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	595fea20fe7683532bf6c0ab	<Book: L'inquisizione romana e l'editoria a Venezia : 1540-1605,  Il veltro,, 1983, ISBN: 88-85015-21-2>	59df53cf9be3c75c2e67a909	Paul F. Grendler L’INQUISIZIONE ROMANA E L’EDITORIA A VENEZIA 1540-1605 IL VELTRO EDITRICE ROMA 1983	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	59dc7533fe76834059d44374	<Book: La carità e l'eros : il matrimonio, la Chiesa, i suoi giudici nella Venezia del Rinascimento, 1420-1545,  Il Mulino,, 2010, ISBN: 978-88-15-13997-9>	59e2c59e88316171ebb74e22	Linquisizione romana: metodologia delle fonti e storia istituzionale, in A.  Del Col - G. Paolin (edd), L’inquisizione romana: metodologia delle fonti e storia istituzionale, Atti del seminario intemazionale, Montereale Valcellina, 23-24 settembre 1999, Trieste - Montereale - Valcellina 2000, pp. 51-72.	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	595fae55fe768344daf6c07f	<Book: Rich and poor in Renaissance Venice : the social institutions of a catholic state, to 1620,  Blackwell,, 1971, ISBN: 063112540X>	59e333088831617f5ee6b9d2	Paschini, Pio. Venezia e l’Inquisizione Romana da Giulio III a Pio IV (Padua, 1959).	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	595febb7fe76835355f6c034	<Book: The Roman Inquisition and the Venetian press, 1540-1605,  Princeton university press,, 1977, ISBN: 069105245X>	59de7a3348e232540c600b30	Fiumi, Luigi. “L’Inquisizione Romana e lo Stato di Milano: Saggio di ricerche nell’Archivio di Stato.” Archivio storico lombardo, Anno 37, ser. 4, voi. 14 (1910), fase. 25, pp. 5-124; fase. 26, pp. 285-414; fase. 27, pp. 145-220.	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	595f9d60fe7683316b2dcc87	<Article: "Altre storie di Adriatico: ebrei e giudaizzanti a Ragusa, nelle isole ioniche e sulla costa dalmata nei processi del S. Uffizio di Venezia" in "Archivio veneto", 2(None) 2011, internal_id=LO10015953:2011_2:2>	58e4ce00fe7683152b570267	P.C. Ioly Zorattini, Gli archivi del Sant’Ufficio comefonti per la storia della men- talità delle minoranza etnico-religiose, in L’Inquisizione romana in Italia nell’età moderna, Atti del seminario internazionale (Trieste, 18-20 maggio 1988), a cura di A. Del Col e G. Paolin, Roma 1991, pp. 189-201.	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	59dc7534fe76834059d44379	<Book: "Con libri alla mano" : l'editoria di larga diffusione a Venezia tra Sei e Settecento,  Unicopli,, 2012, ISBN: 978-88-400-1574-3>	59e0adbbf98262071bfac346	Grendler P.F., L’inquisizione romana e l’editoria a Venezia 1540-1605, Roma, Il Veltro Editrice, 1983.	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	5988460ec12c60305fe24521	<Book: Venezia e il Rinascimento : religione, scienza, architettura,  G. Einaudi, [1985, 1985, ISBN: 88-06-58891-5>	59e333088831617f5ee896cf	Pio Paschini, Venezia e l'Inquisizione romana da Giulio Ili a Pio IV, Padova 1959;	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	59dc75befe76834059d448b2	<Book: La chiesa di San Bartolomeo e la comunità tedesca a Venezia,  Marcianum Press,, 2013, ISBN: 978-88-6512-146-7>	59e2c59e88316171ebb65f01	Paul E Grendler, L’inquisizione romana e Γeditoria a Venezia 1540-1 605, Il Veltro Editrice, Venezia 1983	0	1
595fa06efe7683316b2de7f0	<Article: "Celibato e sessualità degli ecclesiastici nella Venezia del Seicento" in "Studi veneziani", 58(None) 2009, internal_id=LO10016101:2009_58:6>	58e4ce01fe7683152b591d9b	J. Tedeschi, fl giudice e l'eretico. Studi sull'Inquisizione romana, Milano, Vita e Pensie- ro, 1997, p. 138.97	59dc7510fe76834059d44217	<Book: Il papato di Paolo 4. nella crisi politico-religiosa del Cinquecento : le relazioni con la Repubblica di Venezia e l'atteggiamento nei confronti di Carlo 5. e Filippo 2.,  Aracne,, 2008, ISBN: 978-88-548-2041-8>	59e0adbbf98262071bfa9c90	M. Firpo, Inquisizione romana e Controriforma. Studi sul cardinal Giovanni Morone (1509-1580) e il suo processo d’eresia. Nuova edizione riveduta e ampliata, Brescia 2005.	0	1
