seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	595fa032fe7683316b2ddef4	<Article: "Emmanuele Antonio Cicogna in veste di «consulente»: appunti sulla ricerca storico-artistica a Venezia nell’Ottocento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:32>	58e4ce00fe7683152b56577b	Paola Barocchi, Storia moderna dell'Arte in Italia. Dai neoclassici ai puristi 1780-1861, Torino, Einaudi, 1998, pp. 447-448.	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	59dc7506fe76834059d441b0	<Book: Bernardo Bellotto,  Gorlich, , 1972>	59e333098831617f5ee97ed8	C. Ricci, L’arte nell’Italia settentrionale, «Ars una species mille», Bergamo 1913	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	59dc759dfe76834059d44773	<Book: Il collezionismo d'arte a Venezia,  Fondazione di Venezia,, 2008, ISBN: 88-317-9714 ((errato))>	59e333098831617f5ee9bccf	Tra Committenza e Collezionismo. Studi sul mercato dell'arte nell’Italia settentrionale durante l’età moderna, a c. di E.M. Dal Pozzolo, L. Tedoldi, Vicenza 2003 Les Traités d’architecture de la Renaissance, atti a c. di f. Guillaume, Paris 1988 401	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	595fa060fe7683316b2de481	<Article: "La dissoluzione delle signorie latine in Morea di fronte alla turcocrazia" in "Studi veneziani", 33(None) 1997, internal_id=LO10016101:1997_33:3>	58e4ce01fe7683152b58ef25	Burckhardt, La cultura deI Rinascimento in Italia, trad. it.. Firenze 1955, p. 87;	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	596001c7fe7683560df6c02b	<Book: The genius of Venice, 1500-1600,  Royal Academy of arts,, 1983, ISBN: 029778322X>	59e2c5a988316171ebba1b83	PiNETTi, Il conte Giacomo Carrara e la sua galleria secondo il catalogo del 1 796, Bergamo, 1922. A. PiNETTi, Inventario degli oggetti d’arte d’Italia. Provincia di Bergamo, Rome, 1931.	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	59dc757bfe76834059d4465a	<Book: Venezia fra arte e guerra, 1866-1918: opere di difesa, patrimonio culturale, artisti, fotografi,  Mazzotta, °2003, 2003, ISBN: 88-202-1661-2>	59e0adbbf98262071bfaf8c8	Maltese C., Storia dell’arte in Italia 1785-1943, Torino 1960.	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	59dc7544fe76834059d4441a	<Book: Crisi e rinnovamenti nell'autunno del Rinascimento a Venezia,  L.S. Olschki,, 1991, ISBN: 88-222-3871-0>	59e23a59883161621346e17f	formula, che già ritma i periodizzamenti del Cicerone. Guida al godimento delle opere d’arte in Italia del Burckhardt (Basd, 1855;	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	59dc7598fe76834059d44743	<Book: Il collezionismo d'arte a Venezia,  Fondazione di Venezia,, 2007, ISBN: 978-88-317-9392-6>	59e23a5888316162134505f9	G.F. Loredan, Vita del Cavalier Marino di Gio: Francesco Loredano Nobile Veneto [...j, In Venetia, Presso Giacomo Sarzina, MDCXXXIII L.Lorizzo, H mercato dell’arte a Roma nel XVII secolo: "pittori bottegari" e “rivenditori di quadri " nei documenti dell'Archivio Storico dell’Accademia di San Luca, in The Art Market in Italy (i$h-iyth Centuries}. Il Mercato dell’Arte in Italia (seca. XV-XVII), a cura di M. Fantoni, LC. Matthew, S.F. Matthews Grieco, Modena 2003, pp. 525-336	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	595f9d26fe7683316b2dc5d7	<Book: Giambattista and Lorenzo Bregno : Venetian sculpture in the High Renaissance,  Cambridge University Press,, 1991, ISBN: 0521384060>	5919e9673dde944752f6f7c6	Mariacher, Giovanni. "Bregno, Lorenzo," Dizionario biografico degli italiani. Rome, xiv, 1972, pp. 114—15 Mariacher, Giovanni. La scultura del Cinquecento (Storia dell'arte in Italia, ed. Ferdinando Bologna). Turin, 1987 Mariacher, Giovanni and Pignatti, Terisio. La Basilica di San Marco a Venezia. Florence, 1950 Marini, Luciano. La Basilica dei Frari. Venice, 1979 Martinelli, Domenico. Il ritratto di Venezia. Venice, 1684 Mazzotti, Giuseppe. Treviso, Salone dei Trecento. Mostra della ricostruzione degli edifici storici ed artistici danneggiati dalla guerra. N.p., 1952 Mazzucato, Alessandro. La Scuola Grande e la Chiesa di San Rocco in Venezia. Venice, 21950 McAndrew, John. "Sant'Andrea della Certosa," Art Bulletin, li, 1969, pp. 15-28 McAndrew,	0	1
595fa030fe7683316b2ddeee	<Article: "Da Selvatico e Boito, la riscoperta dei monumenti veneziani tra Ottocento e Novecento" in "Ateneo veneto", 12(1) 2013, internal_id=RAV0164473:2013_12_1:29>	58e4ce00fe7683152b56593b	JACOB Burckhardt, Il Cicerone. Guida al godimento delle opere d’arte in Italia, Firenze, Sansoni, 1955 (I ed. tedesca, 1855), p. 4.	59dc74e1fe768340301beb7c	<Book: La pittura del Seicento a Venezia : catalogo della mostra,  Alfieri,, 1959>	59e23a538831616213402dfd	ARSLAN, W., Inventario degli oggetti d'arte d'Italia. Provìncia di Padova. Roma, 1936.	0	1
